"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","AA1","AA2","AA3","AL1","AY1","AY2","GA1","GA2","GA3","GA4","GF1","GJ1","IA1","IA2","KA1","KA2","MA1","MD1","MW1","REM","EQD"
"07156099999","2003-11-26T16:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","190,1,N,0051,1","00600,1,9,N","006000,1,N,1","+0082,1","+0067,1","09964,1","01,0008,9,1",,,,"6,1,99,9","6,1,99,9","01,1,+00450,9,08,9","07,1,+00600,9,06,9",,,"07,99,1,07,1,05,1,00450,1,99,9,99,9",,,,,,"99999,9,09872,1","6,1,001,1,+999,9","61,1","SYN106AAXX  26164 07156 21456 71910 10082 20067 39872 49964 56001 76166 875// 333 69985 81815 87620 90710 91123;",
"07156099999","2003-11-26T17:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","200,1,N,0031,1","99999,9,9,N","999999,9,N,1","+0081,1","+0067,1","09967,1","01,0002,9,1",,,,,,,,,,,,,,,,"99999,9,09875,1","3,1,003,1,+999,9",,"SYN082AAXX  26174 07156 26/// /2006 10081 20067 39875 49967 53003 333 69925 90710 91114;",
"07156099999","2003-11-26T19:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","190,1,N,0010,1","99999,9,9,N","999999,9,N,1","+0077,1","+0062,1","09977,1","06,0000,2,1",,,,,,,,,,,,,,,,"99999,9,09884,1","3,1,012,1,+999,9",,"SYN076AAXX  26194 07156 36/// /1902 10077 20062 39884 49977 53012 333 90710 91110;",
"07156099999","2003-11-26T20:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","180,1,N,0021,1","99999,9,9,N","999999,9,N,1","+0079,1","+0060,1","09973,1","06,0000,2,1",,,,,,,,,,,,,,,,"99999,9,09881,1","0,1,006,1,+999,9",,"SYN076AAXX  26204 07156 36/// /1804 10079 20060 39881 49973 50006 333 90710 91114;",
"07156099999","2003-11-26T22:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","190,1,N,0021,1","99999,9,9,N","999999,9,N,1","+0072,1","+0057,1","09974,1","06,0000,2,1",,,,,,,,,,,,,,,,"99999,9,09881,1","6,1,003,1,+999,9",,"SYN076AAXX  26224 07156 36/// /1904 10072 20057 39881 49974 56003 333 90710 91110;",
"07156099999","2003-11-26T23:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,N,1","+0066,1","+0052,1","09968,1","06,0000,9,1",,,,,,,,,,,,,,,,"99999,9,09875,1","8,1,006,1,+999,9",,"SYN076AAXX  26234 07156 36/// /0000 10066 20052 39875 49968 58006 333 90710 91108;","Q01  00002PRCP06"
"07156099999","2003-11-27T01:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","200,1,N,0021,1","99999,9,9,N","999999,9,N,1","+0060,1","+0043,1","09975,1","06,0000,9,1",,,,,,,,,,,,,,,,"99999,9,09882,1","3,1,001,1,+999,9",,"SYN076AAXX  27014 07156 36/// /2004 10060 20043 39882 49975 53001 333 90710 91108;","Q01  00002PRCP06"
"07156099999","2003-11-27T02:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","190,1,N,0021,1","99999,9,9,N","999999,9,N,1","+0057,1","+0040,1","09972,1","06,0000,9,1",,,,,,,,,,,,,,,,"99999,9,09879,1","0,1,004,1,+999,9",,"SYN076AAXX  27024 07156 36/// /1904 10057 20040 39879 49972 50004 333 90710 91108;","Q01  00002PRCP06"
"07156099999","2003-11-27T04:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","170,1,N,0010,1","99999,9,9,N","999999,9,N,1","+0052,1","+0040,1","09975,1","06,0000,9,1",,,,,,,,,,,,,,,,"99999,9,09882,1","5,1,000,1,+999,9",,"SYN076AAXX  27044 07156 36/// /1702 10052 20040 39882 49975 55000 333 90710 91104;","Q01  00002PRCP06"
"07156099999","2003-11-27T05:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","150,1,N,0010,1","07500,1,9,N","008000,1,N,1","+0050,1","+0040,1","09976,1","06,0000,9,1",,,,,,"07,1,+07500,9,00,9",,,,"07,99,1,00,1,00,1,99999,9,00,1,01,1",,,,,,"99999,9,09883,1","3,1,004,1,+999,9",,"SYN088AAXX  27054 07156 32958 71502 10050 20040 39883 49976 53004 80001 333 87075 90710 91104;","Q01  00002PRCP06"
"07156099999","2003-11-27T07:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","180,1,N,0010,1","22000,1,9,N","006000,1,N,1","+0049,1","+0040,1","09979,1","06,0000,9,1",,,,,,"04,1,+07500,9,00,9",,,,"04,99,1,00,1,00,1,99999,9,00,1,01,1",,,,,,"99999,9,09885,1","2,1,003,1,+999,9",,"SYN088AAXX  27074 07156 32956 41802 10049 20040 39885 49979 52003 80001 333 84075 90710 91104;","Q01  00002PRCP06"
"07156099999","2003-11-27T08:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","190,1,N,0010,1","01800,1,9,N","004000,1,N,1","+0050,1","+0041,1","09987,1","06,0000,9,1",,,,"1,1,99,9","1,1,99,9","03,1,+00060,9,07,9","05,1,+01800,9,03,9",,,"07,99,1,03,1,06,1,00075,1,03,1,01,1",,,,,,"99999,9,09893,1","3,1,010,1,+999,9","10,1","SYN100AAXX  27084 07156 31140 71902 10050 20041 39893 49987 53010 71011 83631 333 83702 85356 90710 91104;","Q01  00002PRCP06"
"07156099999","2003-11-27T10:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","280,1,N,0021,1","00150,1,9,N","004000,1,N,1","+0062,1","+0048,1","09999,1","06,0000,9,1",,,,"2,1,99,9","2,1,99,9","05,1,+00150,9,07,9","06,1,+01800,9,03,9",,,"07,99,1,05,1,06,1,00150,1,03,1,99,9",,,,,,"99999,9,09906,1","3,1,021,1,+999,9","10,1","SYN100AAXX  27104 07156 31240 72804 10062 20048 39906 49999 53021 71022 8563/ 333 85705 86356 90710 91110;","Q01  00002PRCP06"
"07156099999","2003-11-27T11:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","310,1,N,0021,1","01800,1,9,N","005000,1,N,1","+0069,1","+0049,1","09998,1","06,0000,9,1",,,,,,"04,1,+00150,9,07,9","06,1,+01800,9,03,9",,,"07,99,1,04,1,06,1,00150,1,03,1,99,9",,,,,,"99999,9,09905,1","0,1,012,1,+999,9",,"SYN094AAXX  27114 07156 32250 73104 10069 20049 39905 49998 50012 8463/ 333 84705 86356 90710 91108;","Q01  00002PRCP06"
"07156099999","2003-11-27T13:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","300,1,N,0021,1","00090,1,9,N","004000,1,N,1","+0060,1","+0042,1","10010,1","06,0000,9,1",,,,"2,1,99,9","2,1,99,9","08,1,+00090,9,07,9",,,,"08,99,1,08,1,06,1,00150,1,99,9,99,9",,,,,,"99999,9,09917,1","3,1,011,1,+999,9","10,1","SYN094AAXX  27134 07156 31240 83004 10060 20042 39917 40010 53011 71022 886// 333 88703 90710 91110;","Q01  00002PRCP06"
"07156099999","2003-11-27T14:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","290,1,N,0021,1","00090,1,9,N","004000,1,N,1","+0056,1","+0041,1","10015,1","06,0000,9,1",,,,"2,1,99,9","2,1,99,9","08,1,+00090,9,07,9",,,,"08,99,1,08,1,06,1,00150,1,99,9,99,9",,,,,,"99999,9,09921,1","1,1,016,1,+999,9","10,1","SYN094AAXX  27144 07156 31240 82904 10056 20041 39921 40015 51016 71022 886// 333 88703 90710 91112;","Q01  00002PRCP06"
"07156099999","2003-11-27T16:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","310,1,N,0031,1","00090,1,9,N","006000,1,N,1","+0054,1","+0036,1","10034,1","06,0000,9,1",,,,,,"08,1,+00090,9,07,9",,,,"08,99,1,08,1,06,1,00150,1,99,9,99,9",,,,,,"99999,9,09940,1","3,1,023,1,+999,9",,"SYN088AAXX  27164 07156 32256 83106 10054 20036 39940 40034 53023 886// 333 88703 90710 91116;","Q01  00002PRCP06"
"07156099999","2003-11-27T17:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","290,1,N,0031,1","99999,9,9,N","999999,9,N,1","+0054,1","+0034,1","10042,1","06,0000,9,1",,,,,,,,,,,,,,,,"99999,9,09948,1","1,1,027,1,+999,9",,"SYN076AAXX  27174 07156 36/// /2906 10054 20034 39948 40042 51027 333 90710 91116;","Q01  00002PRCP06"
"07156099999","2003-11-27T19:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","320,1,N,0031,1","99999,9,9,N","999999,9,N,1","+0052,1","+0032,1","10058,1","06,0000,9,1",,,,,,,,,,,,,,,,"99999,9,09964,1","2,1,024,1,+999,9",,"SYN076AAXX  27194 07156 36/// /3206 10052 20032 39964 40058 52024 333 90710 91108;","Q01  00002PRCP06"
"07156099999","2003-11-27T20:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","320,1,N,0031,1","99999,9,9,N","999999,9,N,1","+0050,1","+0030,1","10069,1","06,0000,9,1",,,,,,,,,,,,,,,,"99999,9,09975,1","3,1,027,1,+999,9",,"SYN076AAXX  27204 07156 36/// /3206 10050 20030 39975 40069 53027 333 90710 91110;","Q01  00002PRCP06"
"07156099999","2003-11-27T22:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","290,1,N,0031,1","99999,9,9,N","999999,9,N,1","+0052,1","+0037,1","10079,1","06,0000,9,1",,,,,,,,,,,,,,,,"99999,9,09985,1","1,1,021,1,+999,9",,"SYN076AAXX  27224 07156 36/// /2906 10052 20037 39985 40079 51021 333 90710 91112;","Q01  00002PRCP06"
"07156099999","2003-11-27T23:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","310,1,N,0021,1","99999,9,9,N","999999,9,N,1","+0054,1","+0037,1","10086,1","06,0000,9,1",,,,,,,,,,,,,,,,"99999,9,09992,1","2,1,017,1,+999,9",,"SYN076AAXX  27234 07156 36/// /3104 10054 20037 39992 40086 52017 333 90710 91114;","Q01  00002PRCP06"
"07156099999","2003-11-28T01:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","280,1,N,0010,1","99999,9,9,N","999999,9,N,1","+0057,1","+0037,1","10096,1","06,0000,9,1",,,,,,,,,,,,,,,,"99999,9,10002,1","1,1,017,1,+999,9",,"SYN076AAXX  28014 07156 36/// /2802 10057 20037 30002 40096 51017 333 90710 91112;","Q01  00002PRCP06"
"07156099999","2003-11-28T02:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","270,1,N,0021,1","99999,9,9,N","999999,9,N,1","+0059,1","+0037,1","10100,1","06,0000,9,1",,,,,,,,,,,,,,,,"99999,9,10006,1","1,1,014,1,+999,9",,"SYN076AAXX  28024 07156 36/// /2704 10059 20037 30006 40100 51014 333 90710 91110;","Q01  00002PRCP06"
"07156099999","2003-11-28T04:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","280,1,N,0021,1","99999,9,9,N","999999,9,N,1","+0058,1","+0036,1","10111,1","06,0000,9,1",,,,,,,,,,,,,,,,"99999,9,10017,1","3,1,015,1,+999,9",,"SYN076AAXX  28044 07156 36/// /2804 10058 20036 30017 40111 53015 333 90710 91110;","Q01  00002PRCP06"
"07156099999","2003-11-28T05:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","240,1,N,0021,1","00180,1,9,N","006000,1,N,1","+0056,1","+0038,1","10114,1","06,0000,9,1",,,,,,"06,1,+00180,9,07,9",,,,"06,99,1,06,1,06,1,00250,1,00,1,00,1",,,,,,"99999,9,10019,1","1,1,013,1,+999,9",,"SYN088AAXX  28054 07156 32356 62404 10056 20038 30019 40114 51013 86600 333 86706 90710 91108;","Q01  00002PRCP06"
"07156099999","2003-11-28T07:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","260,1,N,0010,1","00150,1,9,N","006000,1,N,1","+0046,1","+0029,1","10123,1","06,0000,9,1",,,,,,"06,1,+00150,9,07,9",,,,"06,99,1,06,1,06,1,00150,1,00,1,00,1",,,,,,"99999,9,10028,1","3,1,011,1,+999,9",,"SYN088AAXX  28074 07156 32256 62602 10046 20029 30028 40123 53011 86600 333 86705 90710 91106;","Q01  00002PRCP06"
"07156099999","2003-11-28T08:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","200,1,N,0010,1","00150,1,9,N","004500,1,N,1","+0043,1","+0028,1","10133,1","06,0000,9,1",,,,,,"06,1,+00150,9,07,9",,,,"06,99,1,06,1,06,1,00150,1,00,1,00,1",,,,,,"99999,9,10038,1","3,1,019,1,+999,9",,"SYN088AAXX  28084 07156 32245 62002 10043 20028 30038 40133 53019 86600 333 86705 90710 91106;","Q01  00002PRCP06"
"07156099999","2003-11-28T10:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","170,1,N,0021,1","00090,1,9,N","003500,1,N,1","+0050,1","+0033,1","10145,1","06,0000,9,1",,,,,,"08,1,+00090,9,07,9",,,,"08,99,1,08,1,06,1,00150,1,99,9,99,9",,,,,,"99999,9,10050,1","1,1,022,1,+999,9",,"SYN088AAXX  28104 07156 32235 81704 10050 20033 30050 40145 51022 886// 333 88703 90710 91108;","Q01  00002PRCP06"
"07156099999","2003-11-28T11:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","190,1,N,0021,1","00090,1,9,N","003500,1,N,1","+0053,1","+0036,1","10145,1","06,0000,9,1",,,,,,"08,1,+00090,9,07,9",,,,"08,99,1,08,1,06,1,00150,1,99,9,99,9",,,,,,"99999,9,10050,1","1,1,012,1,+999,9",,"SYN088AAXX  28114 07156 32235 81904 10053 20036 30050 40145 51012 886// 333 88703 90710 91108;","Q01  00002PRCP06"
"07156099999","2003-11-28T14:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","160,1,N,0021,1","00090,1,9,N","005000,1,N,1","+0047,1","+0030,1","10148,1","06,0000,9,1",,,,,,"06,1,+00090,9,07,9",,,,"06,99,1,06,1,06,1,00150,1,00,1,00,1",,,,,,"99999,9,10053,1","3,1,003,1,+999,9",,"SYN088AAXX  28144 07156 32250 61604 10047 20030 30053 40148 53003 86600 333 86703 90710 91108;","Q01  00002PRCP06"
"07156099999","2003-11-28T16:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","160,1,N,0031,1","00090,1,9,N","004000,1,N,1","+0042,1","+0029,1","10153,1","06,0000,9,1",,,,,,"07,1,+00090,9,07,9",,,,"07,99,1,07,1,06,1,00150,1,99,9,99,9",,,,,,"99999,9,10058,1","3,1,007,1,+999,9",,"SYN088AAXX  28164 07156 32240 71606 10042 20029 30058 40153 53007 876// 333 87703 90710 91110;","Q01  00002PRCP06"
"07156099999","2003-11-28T17:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","160,1,N,0041,1","99999,9,9,N","999999,9,N,1","+0041,1","+0029,1","10157,1","06,0000,9,1",,,,,,,,,,,,,,,,"99999,9,10062,1","3,1,009,1,+999,9",,"SYN076AAXX  28174 07156 36/// /1608 10041 20029 30062 40157 53009 333 90710 91112;","Q01  00002PRCP06"
"07156099999","2003-11-28T19:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","160,1,N,0031,1","99999,9,9,N","999999,9,N,1","+0040,1","+0030,1","10169,1","06,0000,9,1",,,,,,,,,,,,,,,,"99999,9,10073,1","1,1,015,1,+999,9",,"SYN076AAXX  28194 07156 36/// /1606 10040 20030 30073 40169 51015 333 90710 91112;","Q01  00002PRCP06"
"07156099999","2003-11-28T20:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","170,1,N,0031,1","99999,9,9,N","999999,9,N,1","+0040,1","+0028,1","10168,1","06,0000,9,1",,,,,,,,,,,,,,,,"99999,9,10072,1","0,1,010,1,+999,9",,"SYN076AAXX  28204 07156 36/// /1706 10040 20028 30072 40168 50010 333 90710 91112;","Q01  00002PRCP06"
"07156099999","2003-11-28T22:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","160,1,N,0031,1","99999,9,9,N","999999,9,N,1","+0039,1","+0024,1","10170,1","06,0000,9,1",,,,,,,,,,,,,,,,"99999,9,10074,1","3,1,001,1,+999,9",,"SYN076AAXX  28224 07156 36/// /1606 10039 20024 30074 40170 53001 333 90710 91110;","Q01  00002PRCP06"
"07156099999","2003-11-28T23:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","170,1,N,0031,1","99999,9,9,N","999999,9,N,1","+0039,1","+0024,1","10168,1","06,0000,9,1",,,,,,,,,,,,,,,,"99999,9,10072,1","0,1,000,1,+999,9",,"SYN076AAXX  28234 07156 36/// /1706 10039 20024 30072 40168 50000 333 90710 91112;","Q01  00002PRCP06"
"07156099999","2003-11-29T01:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","170,1,N,0021,1","99999,9,9,N","999999,9,N,1","+0036,1","+0021,1","10163,1","06,0000,9,1",,,,,,,,,,,,,,,,"99999,9,10067,1","6,1,007,1,+999,9",,"SYN076AAXX  29014 07156 36/// /1704 10036 20021 30067 40163 56007 333 90710 91114;","Q01  00002PRCP06"
"07156099999","2003-11-29T02:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","130,1,N,0031,1","99999,9,9,N","999999,9,N,1","+0031,1","+0019,1","10161,1","06,0000,9,1",,,,,,,,,,,,,,,,"99999,9,10065,1","6,1,007,1,+999,9",,"SYN076AAXX  29024 07156 36/// /1306 10031 20019 30065 40161 56007 333 90710 91114;","Q01  00002PRCP06"
"07156099999","2003-11-29T04:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","150,1,N,0031,1","99999,9,9,N","999999,9,N,1","+0024,1","+0014,1","10159,1","06,0000,9,1",,,,,,,,,,,,,,,,"99999,9,10063,1","8,1,004,1,+999,9",,"SYN076AAXX  29044 07156 36/// /1506 10024 20014 30063 40159 58004 333 90710 91114;","Q01  00002PRCP06"
"07156099999","2003-11-29T05:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","140,1,N,0041,1","00090,1,9,N","008000,1,N,1","+0028,1","+0016,1","10154,1","06,0000,9,1",,,,,,"07,1,+00090,9,07,9",,,,"07,99,1,07,1,06,1,00150,1,99,9,99,9",,,,,,"99999,9,10058,1","8,1,007,1,+999,9",,"SYN088AAXX  29054 07156 32258 71408 10028 20016 30058 40154 58007 876// 333 87703 90710 91112;","Q01  00002PRCP06"
"07156099999","2003-11-29T07:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","160,1,N,0031,1","00090,1,9,N","006000,1,N,1","+0021,1","+0008,1","10153,1","06,0000,9,1",,,,,,"07,1,+00090,9,07,9",,,,"08,99,1,07,1,06,1,00150,1,99,9,99,9",,,,,,"99999,9,10057,1","5,1,006,1,+999,9",,"SYN088AAXX  29074 07156 32256 81606 10021 20008 30057 40153 55006 876// 333 87703 90710 91114;","Q01  00002PRCP06"
"07156099999","2003-11-29T08:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","140,1,N,0041,1","00090,1,9,N","008000,1,N,1","+0020,1","+0005,1","10150,1","06,0000,9,1",,,,,,"07,1,+00090,9,07,9",,,,"08,99,1,07,1,06,1,00150,1,99,9,99,9",,,,,,"99999,9,10054,1","8,1,004,1,+999,9",,"SYN088AAXX  29084 07156 32258 81408 10020 20005 30054 40150 58004 876// 333 87703 90710 91117;","Q01  00002PRCP06"
"07156099999","2003-11-29T10:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","160,1,N,0041,1","07500,1,9,N","012000,1,N,1","+0039,1","+0006,1","10136,1","06,0000,9,1",,,,,,"07,1,+07500,9,00,9",,,,"07,99,1,00,1,00,1,99999,9,00,1,01,1",,,,,,"99999,9,10041,1","8,1,016,1,+999,9",,"SYN088AAXX  29104 07156 32962 71608 10039 20006 30041 40136 58016 80001 333 87075 90710 91119;","Q01  00002PRCP06"
"07156099999","2003-11-29T11:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","150,1,N,0051,1","02100,1,9,N","012000,1,N,1","+0052,1","+0008,1","10130,1","06,0000,9,1",,,,,,"05,1,+02100,9,03,9","07,1,+07500,9,00,9",,,"08,99,1,05,1,00,1,02250,1,07,1,01,1",,,,,,"99999,9,10035,1","8,1,019,1,+999,9",,"SYN094AAXX  29114 07156 32862 81510 10052 20008 30035 40130 58019 85071 333 85357 87075 90710 91119;","Q01  00002PRCP06"
"07156099999","2003-11-29T13:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","140,1,N,0051,1","02100,1,9,N","015000,1,N,1","+0065,1","+0008,1","10106,1","06,0000,9,1",,,,,,"07,1,+02100,9,03,9",,,,"08,99,1,07,1,00,1,02250,1,07,1,99,9",,,,,,"99999,9,10012,1","8,1,029,1,+999,9",,"SYN088AAXX  29134 07156 32865 81410 10065 20008 30012 40106 58029 8707/ 333 87357 90710 91117;","Q01  00002PRCP06"
"07156099999","2003-11-29T14:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","150,1,N,0051,1","01200,1,9,N","015000,1,N,1","+0069,1","+0016,1","10103,1","06,0000,9,1",,,,,,"08,1,+01200,9,06,9",,,,"08,99,1,08,1,05,1,01250,1,99,9,99,9",,,,,,"99999,9,10009,1","6,1,026,1,+999,9",,"SYN088AAXX  29144 07156 32665 81510 10069 20016 30009 40103 56026 885// 333 88640 90710 91119;","Q01  00002PRCP06"
"07156099999","2003-11-29T16:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","140,1,N,0041,1","00600,1,9,N","008000,1,N,1","+0061,1","+0034,1","10095,1","01,0004,9,1",,,,"6,1,99,9","6,1,99,9","08,1,+00600,9,06,9",,,,"08,99,1,08,1,05,1,00800,1,99,9,99,9",,,,,,"99999,9,10001,1","8,1,011,1,+999,9","61,1","SYN100AAXX  29164 07156 21558 81408 10061 20034 30001 40095 58011 76166 885// 333 69945 88620 90710 91116;",
"07156099999","2003-11-29T17:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","140,1,N,0051,1","99999,9,9,N","999999,9,N,1","+0057,1","+0037,1","10089,1","01,0004,9,1",,,,,,,,,,,,,,,,"99999,9,09995,1","8,1,014,1,+999,9",,"SYN082AAXX  29174 07156 26/// /1410 10057 20037 39995 40089 58014 333 69945 90710 91116;",
"07156099999","2003-11-29T19:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","160,1,N,0051,1","99999,9,9,N","999999,9,N,1","+0058,1","+0048,1","10082,1","01,9999,2,9",,,,,,,,,,,,,,,,"99999,9,09988,1","6,1,013,1,+999,9",,"SYN082AAXX  29194 07156 26/// /1610 10058 20048 39988 40082 56013 333 69905 90710 91117;",
"07156099999","2003-11-29T20:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","160,1,N,0041,1","99999,9,9,N","999999,9,N,1","+0063,1","+0053,1","10081,1","01,9999,2,9",,,,,,,,,,,,,,,,"99999,9,09987,1","6,1,008,1,+999,9",,"SYN082AAXX  29204 07156 26/// /1608 10063 20053 39987 40081 56008 333 69905 90710 91117;",
"07156099999","2003-11-29T22:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","160,1,N,0031,1","99999,9,9,N","999999,9,N,1","+0068,1","+0059,1","10076,1","01,0002,9,1",,,,,,,,,,,,,,,,"99999,9,09982,1","8,1,006,1,+999,9",,"SYN082AAXX  29224 07156 26/// /1606 10068 20059 39982 40076 58006 333 69925 90710 91116;",
"07156099999","2003-11-29T23:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","150,1,N,0021,1","99999,9,9,N","999999,9,N,1","+0072,1","+0063,1","10074,1","01,0002,9,1",,,,,,,,,,,,,,,,"99999,9,09980,1","6,1,007,1,+999,9",,"SYN082AAXX  29234 07156 26/// /1504 10072 20063 39980 40074 56007 333 69925 90710 91114;",
"07156099999","2003-11-30T01:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","160,1,N,0031,1","99999,9,9,N","999999,9,N,1","+0080,1","+0072,1","10063,1","01,9999,2,9",,,,,,,,,,,,,,,,"99999,9,09970,1","8,1,012,1,+999,9",,"SYN082AAXX  30014 07156 26/// /1606 10080 20072 39970 40063 58012 333 69905 90710 91114;",
"07156099999","2003-11-30T02:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","170,1,N,0031,1","99999,9,9,N","999999,9,N,1","+0085,1","+0077,1","10060,1","01,0002,9,1",,,,,,,,,,,,,,,,"99999,9,09967,1","6,1,013,1,+999,9",,"SYN082AAXX  30024 07156 26/// /1706 10085 20077 39967 40060 56013 333 69925 90710 91112;",
"07156099999","2003-11-30T04:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","170,1,N,0031,1","99999,9,9,N","999999,9,N,1","+0096,1","+0088,1","10058,1","01,9999,2,9",,,,,,,,,,,,,,,,"99999,9,09965,1","6,1,005,1,+999,9",,"SYN082AAXX  30044 07156 26/// /1706 10096 20088 39965 40058 56005 333 69905 90710 91112;",
"07156099999","2003-11-30T05:00:00","4","48.8166666","2.3333333","77.0","PARIS MONTSOURIS, FR","FM-12","99999","V020","180,1,N,0021,1","00030,1,9,N","004000,1,N,1","+0100,1","+0094,1","10054,1","01,9999,2,9",,,,"5,1,99,9","5,1,99,9","08,1,+00030,9,07,9",,,,"08,99,1,08,1,06,1,00075,1,99,9,99,9",,,,,,"99999,9,09962,1","8,1,005,1,+999,9","50,1","SYN100AAXX  30054 07156 21140 81804 10100 20094 39962 40054 58005 75055 886// 333 69905 88701 90710 91110;",
